id,lat,lon,name,REGION_C
1478,1.3839687531923537,103.74056656649893,Choa Chu Kang-Peng Siang,WR
1479,1.3912036568601682,103.74056628465387,Choa Chu Kang-Choa Chu Kang North,WR
1480,1.3984385600826035,103.74056600133781,Western Water Catchment-Murai,WR
385,1.405673462857346,103.74056571655076,Western Water Catchment-Murai,WR
1481,1.405673462857346,103.74056571655076,Western Water Catchment-Murai,WR
1482,1.4129083651820806,103.74056543029266,Western Water Catchment-Murai,WR
386,1.4129083651820806,103.74056543029266,Western Water Catchment-Murai,WR
1483,1.4201432670544945,103.74056514256354,Sungei Kadut-Pang Sua,NR
387,1.4201432670544945,103.74056514256354,Sungei Kadut-Pang Sua,NR
388,1.427378168472272,103.74056485336332,Lim Chu Kang-Lim Chu Kang,NR
389,1.4346130694330999,103.74056456269201,Lim Chu Kang-Lim Chu Kang,NR
390,1.4418479699346631,103.7405642705496,,
1005,1.318848763048389,104.02693467823251,,
1006,1.3260836385865895,104.02693523881901,,
1007,1.3333185137000636,104.02693580247507,,
1008,1.3405533883864955,104.02693636920073,,
1009,1.3477882626435698,104.02693693899602,Changi-Changi Airport,ER
1010,1.3550231364689709,104.02693751186098,Changi-Changi Airport,ER
1011,1.3622580098603836,104.02693808779568,Changi-Changi Airport,ER
1484,1.2645925490452061,103.73434579646411,,
1485,1.271827458403402,103.7343455216014,Western Islands-Jurong Island And Bukom,WR
1486,1.279062367354402,103.73434524516937,,
